id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
,,10000,10000,10000.0, 36 months, 23.40%,389.19,E,E5,Logistics Management Specialist,10+ years,MORTGAGE,87500.0,Source Verified,Dec-2013,Charged Off,n,,  Borrower added on 12/30/13 > Payoff high interest credit cards.<br>,debt_consolidation,Payoff,206xx,MD,20.97,0,Jul-2000,0,,,18,0,33768,81.6%,25,f,0.0,0.0,8865.99,8865.99,4980.54,3192.28,0.0,693.17,124.7706,Oct-2015,389.19,,Oct-2017,0,,1,Individual,,,,0,0.0,322067.0,,,,,,,,,,,,41400.0,,,,6.0,17893.0,1865.0,90.3,0,0,161.0,88.0,2.0,2.0,2.0,2.0,,11.0,,0.0,9.0,15.0,9.0,12.0,3.0,16.0,20.0,15.0,18.0,0.0,0.0,0.0,2.0,100.0,77.8,0,0,350830.0,62427.0,19200.0,31822.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,Dec-2016,BROKEN,Jul-2016,2777.22,50.0,0.0
,,30000,30000,30000.0, 36 months,  9.67%,963.38,B,B1,Registered Nurse ,7 years,MORTGAGE,110000.0,Source Verified,Dec-2013,Fully Paid,n,,,credit_card,"Paid off my lexus, next credit cards",662xx,KS,8.88,0,Apr-2004,0,50.0,,10,0,28585,76.3%,30,w,0.0,0.0,34154.06,34154.06,30000.0,4154.06,0.0,0.0,0.0,Jan-2016,11996.32,,Aug-2017,0,50.0,1,Individual,,,,0,0.0,329768.0,,,,,,,,,,,,37478.0,,,,3.0,32977.0,4732.0,85.3,0,0,116.0,111.0,9.0,9.0,8.0,21.0,,9.0,,0.0,4.0,6.0,4.0,7.0,4.0,8.0,18.0,6.0,10.0,0.0,0.0,0.0,2.0,93.3,100.0,0,0,362478.0,28585.0,32200.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,30800,30800,30800.0, 60 months, 16.99%,765.3,D,D1,Computer Analyst,10+ years,RENT,109707.0,Verified,Dec-2013,Current,n,,,debt_consolidation,Debt consolidation,631xx,MO,21.1,0,Sep-1989,0,,,10,0,16520,70.9%,47,f,9028.42,9028.42,35969.099966,35969.1,21771.58,14197.52,0.0,0.0,0.0,Dec-2017,765.3,Jan-2018,Jan-2017,0,,1,Individual,,,,0,0.0,62607.0,,,,,,,,,,,,23300.0,,,,3.0,6261.0,1380.0,92.3,0,0,126.0,291.0,20.0,16.0,5.0,20.0,,11.0,,0.0,3.0,3.0,3.0,13.0,23.0,6.0,18.0,3.0,10.0,0.0,0.0,0.0,0.0,100.0,100.0,0,0,85132.0,62607.0,17900.0,61832.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,12000,12000,12000.0, 36 months,  8.90%,381.04,A,A5,NP,< 1 year,MORTGAGE,96000.0,Not Verified,Dec-2013,Charged Off,n,,,other,Wedding,284xx,NC,24.58,0,May-1995,2,,,19,0,10310,69.2%,40,w,0.0,0.0,8763.92,8763.92,7294.44,1469.48,0.0,0.0,0.0,Dec-2015,381.04,,Oct-2017,0,,1,Individual,,,,0,0.0,381036.0,,,,,,,,,,,,14900.0,,,,5.0,21169.0,879.0,89.4,0,0,156.0,223.0,2.0,2.0,2.0,46.0,,2.0,,0.0,2.0,3.0,3.0,4.0,27.0,5.0,11.0,3.0,19.0,0.0,0.0,0.0,3.0,100.0,50.0,0,0,399673.0,159944.0,8300.0,155731.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000.0, 36 months, 15.61%,524.48,C,C4,Paralegal,10+ years,RENT,110000.0,Not Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,Please Sponsor My Loan,073xx,NJ,13.49,1,Jan-1988,2,18.0,,40,0,33068,53.8%,59,f,0.0,0.0,15932.221658,15932.22,15000.0,932.22,0.0,0.0,0.0,Jun-2014,13835.12,,Dec-2017,0,,1,Individual,,,,0,0.0,127895.0,,,,,,,,,,,,61500.0,,,,11.0,3366.0,1920.0,93.6,0,0,155.0,311.0,13.0,2.0,0.0,13.0,18.0,0.0,18.0,0.0,7.0,16.0,7.0,10.0,27.0,24.0,32.0,16.0,40.0,0.0,0.0,0.0,4.0,98.2,85.7,0,0,156353.0,127895.0,30000.0,94853.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000.0, 60 months, 14.47%,352.69,C,C2,Area Plant Supervisor ,8 years,MORTGAGE,95000.0,Source Verified,Dec-2013,Current,n,,"  Borrower added on 12/29/13 > Loan Consolidates eight separate credit account loans: 2ea Capital One credit accounts; 2ea Chase credit accounts; a Bank of America credit account; a Dell credit account, and a Home Depot credit account.<br>",debt_consolidation,Debt Consolidation,880xx,NM,11.65,1,Apr-1994,1,3.0,,14,0,11642,41.3%,29,w,4220.18,4220.18,16576.43,16576.43,10779.82,5796.61,0.0,0.0,0.0,Dec-2017,352.69,Jan-2018,Dec-2017,0,,1,Individual,,,,0,202.0,275660.0,,,,,,,,,,,,28200.0,,,,4.0,22972.0,3384.0,59.2,0,0,122.0,236.0,0.0,0.0,3.0,92.0,3.0,0.0,3.0,0.0,3.0,7.0,5.0,11.0,8.0,10.0,18.0,7.0,14.0,0.0,0.0,0.0,2.0,96.6,33.3,0,0,305883.0,34129.0,8300.0,30783.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,13150,13150,13150.0, 36 months, 12.85%,442.13,B,B4,Sr Supply Chain Analyst,< 1 year,MORTGAGE,120000.0,Not Verified,Dec-2013,Fully Paid,n,,  Borrower added on 12/29/13 > I am consolidating balances from multiple credit cards to enable fixed payment each month.<br>,credit_card,Credit Card Repayment,951xx,CA,8.14,0,Jan-2009,1,,,18,0,13742,24.5%,23,w,0.0,0.0,13562.73,13562.73,13150.0,412.73,0.0,0.0,0.0,Apr-2014,12678.47,,Feb-2017,0,,1,Individual,,,,0,0.0,296791.0,,,,,,,,,,,,70900.0,,,,13.0,17458.0,50870.0,29.3,0,0,4.0,59.0,1.0,1.0,2.0,1.0,,2.0,,0.0,4.0,5.0,9.0,13.0,1.0,16.0,20.0,5.0,18.0,0.0,0.0,0.0,4.0,100.0,11.1,0,0,363704.0,43569.0,64300.0,31804.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,6000,6000,6000.0, 36 months, 11.99%,199.26,B,B3,Product Controller,2 years,RENT,46000.0,Not Verified,Dec-2013,Fully Paid,n,,,credit_card,Business/Credit Card Refinance,277xx,NC,4.44,0,Dec-2006,1,34.0,,20,0,4473,71%,29,f,0.0,0.0,6805.68000073,6805.68,6000.0,805.68,0.0,0.0,0.0,May-2015,3816.78,,Dec-2017,0,,1,Individual,,,,0,0.0,45089.0,,,,,,,,,,,,6300.0,,,,0.0,2254.0,1827.0,71.0,0,0,73.0,84.0,53.0,26.0,0.0,53.0,34.0,0.0,34.0,0.0,3.0,3.0,3.0,3.0,25.0,3.0,4.0,3.0,20.0,0.0,0.0,0.0,0.0,92.9,66.7,0,0,45032.0,45089.0,6300.0,38732.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,12250,12250,12250.0, 36 months,  9.67%,393.38,B,B1,Manager,2 years,MORTGAGE,135000.0,Verified,Dec-2013,Fully Paid,n,,  Borrower added on 12/29/13 > Debt consolidation<br>,debt_consolidation,Debt consolidation,945xx,CA,17.79,0,Apr-1998,0,64.0,,12,0,76126,60.4%,28,f,0.0,0.0,13127.9639371,13127.96,12250.0,877.96,0.0,0.0,0.0,Nov-2014,9587.77,,Dec-2016,0,,1,Individual,,,,0,0.0,1162719.0,,,,,,,,,,,,126100.0,,,,4.0,105702.0,45310.0,61.0,0,0,183.0,188.0,21.0,21.0,2.0,30.0,64.0,16.0,64.0,0.0,6.0,7.0,8.0,16.0,7.0,9.0,19.0,7.0,12.0,0.0,0.0,0.0,0.0,96.4,57.1,0,0,1283023.0,99530.0,116100.0,35963.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,7200,7200,7200.0, 36 months, 16.24%,253.99,C,C5,Receiving manager,10+ years,MORTGAGE,40000.0,Source Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,Payoff,786xx,TX,21.96,0,Dec-1995,0,,,10,0,11606,84.7%,50,w,0.0,0.0,7392.77,7392.77,7200.0,192.77,0.0,0.0,0.0,Mar-2014,7138.78,,Oct-2016,0,,1,Individual,,,,0,0.0,107298.0,,,,,,,,,,,,13700.0,,,,8.0,10730.0,55.0,99.0,0,0,127.0,216.0,18.0,2.0,2.0,60.0,,18.0,,0.0,4.0,7.0,4.0,6.0,35.0,7.0,13.0,7.0,10.0,0.0,0.0,0.0,3.0,100.0,100.0,0,0,112806.0,25192.0,5700.0,14923.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,19000,19000,19000.0, 36 months, 10.99%,621.95,B,B2,CSR,10+ years,RENT,48000.0,Not Verified,Dec-2013,Fully Paid,n,,  Borrower added on 12/29/13 > Pay off a current note.<br>,debt_consolidation,Lower interest rate,793xx,TX,17.08,0,Aug-2001,0,,,11,0,4945,13.1%,31,w,0.0,0.0,22356.48,22356.48,19000.0,3356.48,0.0,0.0,0.0,Sep-2016,3064.78,,Dec-2017,0,,1,Individual,,,,0,0.0,18904.0,,,,,,,,,,,,37700.0,,,,8.0,1719.0,12694.0,1.6,0,0,137.0,148.0,2.0,2.0,0.0,2.0,,7.0,,0.0,2.0,4.0,4.0,12.0,8.0,10.0,23.0,4.0,11.0,0.0,0.0,0.0,4.0,100.0,0.0,0,0,52700.0,18904.0,12900.0,15000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000.0, 36 months, 19.22%,551.52,D,D4,Private client banker,2 years,OWN,90000.0,Verified,Dec-2013,Fully Paid,n,,  Borrower added on 12/29/13 > Plan on using money for wedding<br>,other,Personal loan ,906xx,CA,2.19,0,Sep-2006,1,,,6,0,14645,60.8%,9,f,0.0,0.0,15475.5158693,15475.52,15000.0,475.52,0.0,0.0,0.0,Mar-2014,14924.1,,Mar-2014,0,,1,Individual,,,,0,0.0,14645.0,,,,,,,,,,,,24100.0,,,,3.0,2441.0,8855.0,62.3,0,0,87.0,77.0,2.0,2.0,0.0,2.0,,2.0,,0.0,3.0,3.0,5.0,6.0,1.0,6.0,8.0,3.0,6.0,0.0,0.0,0.0,2.0,100.0,40.0,0,0,24100.0,14645.0,23500.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,6000,6000,6000.0, 36 months, 13.98%,205.01,C,C1,Tire and lube technician,5 years,RENT,20000.0,Not Verified,Dec-2013,Fully Paid,n,,,credit_card,Credit card refinancing,919xx,CA,26.05,0,Nov-2006,2,,,13,0,7989,34.6%,16,f,0.0,0.0,7390.88990433,7390.89,6000.0,1390.89,0.0,0.0,0.0,Jan-2017,204.9,,Dec-2017,0,,1,Individual,,,,0,0.0,21431.0,,,,,,,,,,,,23100.0,,,,4.0,1649.0,7580.0,48.8,0,0,7.0,85.0,6.0,6.0,0.0,6.0,,4.0,,0.0,5.0,6.0,6.0,7.0,1.0,12.0,15.0,6.0,13.0,0.0,0.0,0.0,2.0,100.0,50.0,0,0,37532.0,21431.0,14800.0,14432.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,12000,12000,12000.0, 36 months,  6.62%,368.45,A,A2,Geophysicist,10+ years,MORTGAGE,88000.0,Not Verified,Dec-2013,Fully Paid,n,,  Borrower added on 12/29/13 > To pay off high interest rate credit cards. The rates I have been paying on these three cards are more than double Lending Club is charging me on this loan. My monthly payment total for the three cards is more than my intended monthly payment on this loan so I will not face any financial hardship.<br>,credit_card,Credit Cards Refinance,233xx,VA,19.06,0,Aug-1989,3,,,18,0,16930,14.8%,35,f,0.0,0.0,13263.9546315,13263.95,12000.0,1263.95,0.0,0.0,0.0,Jan-2017,368.2,,Dec-2016,0,,1,Individual,,,,0,0.0,146105.0,,,,,,,,,,,,114100.0,,,,2.0,9132.0,84838.0,15.1,0,0,235.0,292.0,25.0,3.0,3.0,25.0,,3.0,,0.0,6.0,9.0,10.0,12.0,13.0,14.0,19.0,9.0,18.0,0.0,0.0,0.0,1.0,100.0,0.0,0,0,301711.0,50999.0,99900.0,55111.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,8000,8000,8000.0, 36 months, 18.25%,290.23,D,D3,SR SALES/SVC REP,10+ years,OWN,48000.0,Source Verified,Dec-2013,Charged Off,n,,  Borrower added on 12/30/13 > my loan is for debt consolidation.. i want to start 2014 with less debt and in only one pay . i am going to pay off all my credit cards. thanks for considering my loan.<br>,debt_consolidation,consolidation,352xx,AL,20.25,0,Apr-1987,1,75.0,,15,0,10686,67.2%,21,f,0.0,0.0,4353.45,4353.45,2816.12,1537.19,0.0,0.14,0.0,Apr-2015,290.23,,Dec-2017,0,,1,Individual,,,,0,68.0,27406.0,,,,,,,,,,,,15900.0,,,,5.0,1958.0,1847.0,63.8,0,0,163.0,320.0,3.0,3.0,0.0,27.0,75.0,3.0,75.0,0.0,4.0,11.0,5.0,8.0,3.0,14.0,18.0,11.0,15.0,0.0,0.0,0.0,3.0,95.2,75.0,0,0,37294.0,27406.0,5100.0,21394.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000.0, 36 months, 10.99%,491.01,B,B2,Project Manager,3 years,RENT,88600.0,Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,Debt consolidation,968xx,HI,23.57,0,Dec-1999,0,24.0,,10,0,10859,97%,25,w,0.0,0.0,17700.18,17700.18,15000.0,2700.18,0.0,0.0,0.0,Oct-2016,1950.71,,Oct-2017,0,,1,Individual,,,,0,0.0,77224.0,,,,,,,,,,,,11200.0,,,,2.0,7722.0,41.0,99.3,0,0,168.0,153.0,29.0,12.0,0.0,29.0,,,,0.0,2.0,3.0,2.0,5.0,18.0,4.0,7.0,3.0,10.0,0.0,0.0,0.0,1.0,95.7,100.0,0,0,99883.0,77224.0,6100.0,88683.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,30075,30075,30075.0, 36 months, 14.98%,1042.27,C,C3,Football Coach,4 years,MORTGAGE,381500.0,Verified,Dec-2013,Fully Paid,n,,  Borrower added on 12/30/13 > Debt consolidation<br>,debt_consolidation,Newyear,402xx,KY,8.62,0,Dec-2003,1,46.0,,5,0,4242,85%,19,f,0.0,0.0,33729.3801653,33729.38,30075.0,3654.38,0.0,0.0,0.0,Dec-2014,23307.0,,Dec-2017,0,,1,Individual,,,,0,0.0,809402.0,,,,,,,,,,,,5000.0,,,,1.0,161880.0,5000.0,85.0,0,0,82.0,120.0,77.0,11.0,2.0,86.0,,5.0,,0.0,1.0,1.0,7.0,7.0,9.0,1.0,8.0,1.0,5.0,,0.0,0.0,1.0,95.0,1.0,0,0,883928.0,132619.0,5000.0,157878.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,12000,12000,12000.0, 60 months, 18.25%,306.36,D,D3,Office Manager,< 1 year,RENT,36000.0,Source Verified,Dec-2013,Fully Paid,n,,  Borrower added on 12/29/13 > Consolidate debt<br>,debt_consolidation,Debt Consolidation,931xx,CA,14.6,1,Jan-2003,1,2.0,,13,0,4569,16.3%,34,f,0.0,0.0,13405.6211219,13405.62,12000.0,1405.62,0.0,0.0,0.0,Sep-2014,11261.23,,Nov-2017,0,,1,Individual,,,,0,0.0,46476.0,,,,,,,,,,,,28100.0,,,,5.0,4225.0,15331.0,23.0,0,0,112.0,131.0,15.0,6.0,0.0,15.0,,6.0,,0.0,2.0,2.0,8.0,13.0,16.0,10.0,17.0,2.0,13.0,0.0,0.0,0.0,1.0,97.0,16.7,0,0,71413.0,46476.0,19900.0,43313.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,16550,16550,16550.0, 36 months,  7.90%,517.86,A,A4,Pharmacist,5 years,MORTGAGE,125000.0,Not Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,CC Consolidation,799xx,TX,19.46,2,Sep-1995,0,14.0,,15,0,23896,48.7%,32,w,0.0,0.0,18470.03,18470.03,16550.0,1920.03,0.0,0.0,0.0,Mar-2016,4323.53,,May-2017,0,,1,Individual,,,,0,0.0,338544.0,,,,,,,,,,,,49100.0,,,,3.0,24182.0,14806.0,55.5,0,0,183.0,219.0,7.0,7.0,2.0,7.0,14.0,14.0,14.0,0.0,4.0,5.0,5.0,11.0,14.0,9.0,16.0,5.0,15.0,0.0,0.0,0.0,1.0,90.6,60.0,0,0,474598.0,142458.0,33300.0,216555.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,11000,11000,11000.0, 36 months,  7.62%,342.78,A,A3,Physician,2 years,MORTGAGE,185000.0,Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,Debt consolidation,300xx,GA,9.82,0,Mar-2002,2,45.0,,7,0,53273,34%,31,w,0.0,0.0,11392.89,11392.89,11000.0,392.89,0.0,0.0,0.0,Jul-2014,9678.99,,Jul-2014,0,,1,Individual,,,,0,0.0,837732.0,,,,,,,,,,,,62000.0,,,,3.0,119676.0,7922.0,34.0,0,0,112.0,141.0,18.0,18.0,1.0,18.0,45.0,1.0,45.0,0.0,1.0,2.0,2.0,2.0,22.0,3.0,6.0,2.0,7.0,0.0,0.0,0.0,0.0,96.6,50.0,0,0,859555.0,273643.0,12000.0,209682.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,28625,28625,28625.0, 60 months, 19.97%,757.91,D,D5,E7,10+ years,MORTGAGE,75000.0,Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,Consolidation Loan,956xx,CA,7.63,0,Feb-2000,2,35.0,98.0,10,1,7673,52.2%,18,w,0.0,0.0,30686.7524827,30686.75,28625.0,2061.75,0.0,0.0,0.0,Sep-2014,139.29,,Oct-2017,0,,1,Individual,,,,0,0.0,232970.0,,,,,,,,,,,,14700.0,,,,3.0,25886.0,3027.0,71.7,0,0,129.0,166.0,12.0,12.0,2.0,12.0,35.0,0.0,35.0,0.0,4.0,4.0,7.0,9.0,5.0,8.0,11.0,4.0,10.0,0.0,0.0,0.0,1.0,94.4,33.3,1,0,252060.0,14995.0,10700.0,10100.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,16000,16000,16000.0, 60 months, 15.61%,385.79,C,C4,Attorney,4 years,MORTGAGE,80000.0,Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,Debt consolidation,300xx,GA,14.62,0,Mar-1999,3,80.0,,15,0,10109,67.8%,43,f,0.0,0.0,19754.81,19754.81,16000.0,3754.81,0.0,0.0,0.0,Sep-2015,12425.21,,Dec-2017,0,80.0,1,Individual,,,,0,196.0,387877.0,,,,,,,,,,,,14900.0,,,,7.0,27706.0,3898.0,70.5,0,0,155.0,177.0,17.0,10.0,2.0,17.0,80.0,0.0,80.0,1.0,2.0,3.0,4.0,7.0,29.0,6.0,10.0,3.0,15.0,0.0,0.0,0.0,2.0,94.9,66.7,0,0,401550.0,211051.0,13200.0,192186.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,6900,6900,6900.0, 36 months, 20.50%,258.19,E,E1,Admin,5 years,MORTGAGE,40000.0,Not Verified,Dec-2013,Charged Off,n,,"  Borrower added on 12/29/13 > I'm consolidating some high debts to make fewer payments, and free up some money for my private mortgagee. Thank you for your consideration!<br>",debt_consolidation,Debt consolidation,337xx,FL,20.01,0,Nov-2005,1,,,6,0,5054,71.2%,12,w,0.0,0.0,6615.29,6615.29,4120.0,2076.56,0.0,418.73,75.3714,Jan-2016,258.19,,Oct-2016,0,,1,Individual,,,,0,0.0,16840.0,,,,,,,,,,,,7100.0,,,,2.0,2807.0,388.0,92.5,0,0,51.0,97.0,6.0,6.0,0.0,39.0,,6.0,,0.0,2.0,4.0,2.0,4.0,4.0,4.0,8.0,4.0,6.0,0.0,0.0,0.0,2.0,100.0,100.0,0,0,19600.0,16840.0,5200.0,12500.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000.0, 36 months,  9.67%,481.69,B,B1,ensamble,9 years,MORTGAGE,55000.0,Not Verified,Dec-2013,Fully Paid,n,,  Borrower added on 12/29/13 > Interest rates on my credit cards are too high. This loan will fix this problem.<br><br> Borrower added on 12/29/13 > Credit card interest are too high. This loan will solve this problem<br><br> Borrower added on 12/29/13 > My credit card interest rates are too high. This loan will solve the problem<br>,credit_card,BillSolution,330xx,FL,18.83,0,Oct-2003,0,,,19,0,25495,44%,25,w,0.0,0.0,17340.7211415,17340.72,15000.0,2340.72,0.0,0.0,0.0,Jan-2017,481.57,,Dec-2016,0,,1,Individual,,,,0,0.0,143051.0,,,,,,,,,,,,58000.0,,,,4.0,8415.0,18239.0,52.6,0,0,57.0,122.0,1.0,1.0,2.0,16.0,,16.0,,0.0,6.0,10.0,8.0,11.0,1.0,17.0,22.0,10.0,19.0,0.0,0.0,0.0,1.0,100.0,14.3,0,0,190299.0,29086.0,38500.0,12890.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,12000,12000,12000.0, 36 months, 11.99%,398.52,B,B3,Sales Manager,7 years,MORTGAGE,45000.0,Source Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,Debit Consolidation,481xx,MI,22.16,0,May-1989,1,34.0,,12,0,10418,68.1%,43,w,0.0,0.0,13611.36,13611.36,12000.0,1611.36,0.0,0.0,0.0,May-2015,7633.56,,Dec-2017,0,,1,Individual,,,,0,0.0,199589.0,,,,,,,,,,,,15300.0,,,,3.0,22177.0,3673.0,72.4,0,0,141.0,295.0,24.0,7.0,4.0,24.0,34.0,0.0,34.0,0.0,2.0,3.0,3.0,9.0,20.0,8.0,19.0,3.0,12.0,0.0,0.0,0.0,2.0,97.2,66.7,0,0,207805.0,78082.0,13300.0,69304.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,18000,18000,17925.0, 60 months, 19.22%,469.12,D,D4,Admin Asst,10+ years,RENT,50000.0,Source Verified,Dec-2013,Charged Off,n,,  Borrower added on 12/29/13 > I want to consolidate my credit card debt.<br>,debt_consolidation,Debt pay off $$,953xx,CA,18.27,0,Jul-1995,0,52.0,,12,0,15857,70.8%,29,f,0.0,0.0,10199.77,10157.27,3267.75,4237.42,0.0,2694.6,484.893,May-2015,469.12,,Oct-2016,0,52.0,1,Individual,,,,0,0.0,46742.0,,,,,,,,,,,,22400.0,,,,7.0,6677.0,3579.0,76.8,0,0,138.0,221.0,1.0,1.0,6.0,1.0,,8.0,,0.0,2.0,4.0,4.0,8.0,3.0,11.0,20.0,4.0,12.0,0.0,0.0,0.0,4.0,93.1,50.0,0,0,55878.0,46742.0,15400.0,33478.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,23275,23275,23275.0, 36 months, 12.85%,782.55,B,B4,Continuous Improvemnet Lead,10+ years,MORTGAGE,75000.0,Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,Debt consolidation,844xx,UT,28.32,0,May-1996,0,,,11,0,11669,53.5%,19,w,0.0,0.0,27332.13,27332.13,23275.0,4057.13,0.0,0.0,0.0,Oct-2015,11681.13,,Dec-2017,0,,1,Individual,,,,0,0.0,284445.0,,,,,,,,,,,,21800.0,,,,4.0,28445.0,6151.0,57.9,0,0,97.0,211.0,13.0,1.0,5.0,25.0,,13.0,,0.0,4.0,6.0,5.0,5.0,6.0,7.0,8.0,6.0,11.0,0.0,0.0,0.0,2.0,100.0,40.0,0,0,313701.0,60831.0,14600.0,51277.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,6000,6000,6000.0, 36 months, 13.98%,205.01,C,C1,Electrician,10+ years,MORTGAGE,40000.0,Source Verified,Dec-2013,Fully Paid,n,,,major_purchase,Personal Matters,238xx,VA,12.48,1,Sep-1997,0,14.0,73.0,8,2,9891,57.2%,16,f,0.0,0.0,6455.59599836,6455.6,6000.0,455.6,0.0,0.0,0.0,Aug-2014,5225.79,,Jun-2017,0,,1,Individual,,,,0,181.0,190949.0,,,,,,,,,,,,17300.0,,,,3.0,27278.0,7103.0,52.0,0,0,195.0,158.0,10.0,3.0,2.0,10.0,,14.0,,0.0,2.0,3.0,3.0,3.0,7.0,5.0,7.0,3.0,8.0,0.0,0.0,0.0,2.0,93.7,33.3,1,0,207673.0,11606.0,14800.0,3523.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
